Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.089844,6.056166,-12.307692,-6.446886,7.228327,-8.400488,-9.963370,-42.393162,54.896215,-6.446886,18.559219,-4.884005,-111.550672,-24.810745,38.485958,-1.367521,-116.239316,0.195360,-16.214896,6.837607,-20.512821,11.916972,25.592186,-1.367521
0.093750,7.619048,-15.042735,-0.976801,7.619048,-4.102564,-10.354090,-51.770452,65.836386,-3.321123,15.042735,-11.526252,-87.716728,-25.201465,36.141636,-9.181929,-89.279609,-0.586081,-22.857143,1.367521,-17.387057,7.228327,29.499389,-9.181929
0.097656,6.446886,-11.526252,0.976801,5.274725,1.367521,-7.619048,-49.035409,56.459096,-2.930403,13.479853,-9.572650,-82.637363,-18.168498,26.764347,-11.916972,-77.557998,-3.321123,-16.996337,-0.586081,-9.572650,3.321123,24.810745,-11.916972
0.101562,0.586081,-13.870574,4.884005,5.274725,-3.321123,-7.228327,-48.644689,56.849817,-8.009768,9.963370,-5.274725,-106.080586,-25.982906,26.764347,-11.135531,-98.266178,-3.711844,-15.042735,-4.493284,-6.837607,1.758242,22.075702,-11.135531
0.105469,-5.274725,-21.684982,16.214896,4.493284,-9.181929,-7.619048,-50.598291,62.319902,-9.963370,10.354090,-9.181929,-79.120879,-31.062271,34.188034,-15.433455,-75.604396,0.195360,-16.214896,-15.824176,-1.758242,3.711844,26.764347,-15.433455
0.109375,-9.963370,-8.009768,4.493284,0.976801,-11.916972,-6.837607,-42.393162,49.426129,-11.526252,11.135531,-7.228327,-49.816850,-23.247863,25.982906,-11.526252,-47.472527,2.930403,-13.479853,-4.102564,-16.996337,13.870574,16.996337,-11.526252
0.113281,-15.042735,-8.400488,5.274725,-1.758242,-22.857143,-10.744811,-27.545788,41.611722,-13.870574,18.559219,-7.619048,-93.186813,-27.936508,38.095238,-7.619048,-97.875458,9.963370,-6.837607,-4.884005,-24.810745,25.201465,17.777778,-7.619048
0.117188,-20.903541,-0.976801,10.354090,11.135531,-30.671551,-6.837607,-21.294261,60.366300,-17.387057,26.373626,-10.744811,-104.126984,-34.578755,50.989011,-5.274725,-115.848596,18.559219,0.195360,-9.963370,-41.611722,33.797314,24.029304,-5.274725
0.121094,-5.665446,2.930403,3.711844,7.619048,-18.949939,6.446886,-24.810745,45.909646,-10.354090,26.373626,-2.148962,-56.849817,-18.559219,38.485958,0.976801,-63.492063,19.340659,1.758242,-3.321123,-25.592186,6.056166,22.466422,0.976801
0.125000,0.976801,-0.195360,5.665446,6.837607,-13.089133,11.135531,-18.168498,34.188034,-8.400488,26.764347,2.539683,-26.373626,-11.135531,35.360195,0.195360,-27.936508,18.949939,4.102564,-5.274725,-9.181929,-11.526252,24.029304,0.195360
0.128906,1.758242,0.195360,9.572650,9.963370,-12.307692,11.916972,-33.797314,57.631258,-13.870574,22.857143,3.711844,-74.041514,-28.717949,42.393162,7.619048,-81.855922,16.214896,-2.148962,-9.181929,-15.824176,-9.963370,22.857143,7.619048
0.132812,5.665446,0.195360,11.916972,4.493284,-9.181929,11.135531,-47.472527,68.571429,-13.870574,16.605617,2.539683,-83.028083,-34.969475,41.611722,16.214896,-100.610501,10.744811,-2.539683,-11.526252,-22.466422,-5.665446,21.684982,16.214896
0.136719,6.446886,-4.102564,9.572650,4.884005,-9.963370,4.884005,-25.201465,48.253968,-13.089133,17.777778,0.195360,-46.691087,-22.857143,28.717949,16.605617,-64.273504,6.837607,4.102564,-9.181929,-12.307692,-5.274725,14.652015,16.605617
0.140625,0.976801,-9.181929,11.916972,6.837607,-12.698413,-0.195360,-14.261294,39.267399,-13.089133,16.605617,-2.148962,-43.956044,-20.512821,25.592186,13.479853,-60.366300,4.493284,2.930403,-11.526252,-14.261294,8.400488,12.698413,13.479853
0.144531,-2.930403,-4.493284,2.930403,7.619048,-11.135531,-1.367521,-38.095238,54.896215,-8.400488,11.916972,-6.446886,-54.505495,-23.638584,27.936508,16.996337,-79.120879,2.930403,-11.526252,-2.539683,-27.936508,15.042735,17.387057,16.996337
0.148438,0.586081,-5.274725,-8.009768,6.837607,0.195360,-4.884005,-50.598291,50.989011,-1.367521,7.228327,-7.228327,-42.783883,-15.042735,21.684982,15.824176,-65.445665,0.586081,-16.605617,8.400488,-11.916972,-0.195360,16.605617,15.824176
0.152344,-4.102564,-1.758242,-8.400488,6.446886,4.884005,-12.698413,-40.048840,40.830281,-1.758242,4.884005,-3.711844,-61.538462,-16.214896,22.857143,7.228327,-76.385836,-0.586081,-18.168498,8.791209,-7.619048,1.758242,15.433455,7.228327
0.156250,-4.884005,0.976801,-9.963370,13.089133,1.758242,-14.652015,-38.876679,51.379731,-3.711844,3.321123,0.195360,-67.008547,-16.996337,31.062271,6.446886,-87.326007,-1.367521,-18.559219,10.354090,-16.996337,13.089133,20.512821,6.446886
0.160156,-2.930403,0.195360,-9.963370,9.181929,-2.930403,-14.652015,-37.704518,52.942613,-4.884005,1.758242,0.195360,-38.485958,-9.963370,31.062271,7.228327,-69.352869,0.976801,-17.777778,10.354090,-15.042735,18.559219,20.512821,7.228327
0.164062,-9.572650,8.400488,-5.274725,8.791209,-17.777778,-16.214896,-24.420024,62.710623,-10.744811,3.321123,-2.148962,-40.048840,-12.698413,35.750916,10.744811,-83.418803,5.274725,-10.354090,5.665446,-33.406593,32.625153,20.903541,10.744811
0.167969,-17.387057,6.837607,-0.976801,11.135531,-28.717949,-16.214896,-15.042735,60.366300,-8.400488,3.321123,4.102564,-68.962149,-15.042735,40.830281,15.824176,-111.941392,11.135531,-11.916972,1.367521,-35.750916,38.485958,20.512821,15.824176
0.171875,-12.307692,8.791209,2.539683,-0.195360,-24.029304,-9.181929,-20.122100,54.896215,0.195360,-0.195360,6.056166,-38.876679,-4.884005,35.360195,15.042735,-77.557998,9.572650,-15.433455,-2.148962,-26.764347,31.452991,11.526252,15.042735
0.175781,-9.572650,4.493284,5.665446,0.976801,-18.559219,-8.400488,-16.996337,48.253968,3.321123,-4.493284,10.354090,-4.102564,0.195360,22.466422,11.526252,-30.280830,1.758242,-13.870574,-5.274725,-8.791209,7.619048,9.181929,11.526252
0.179688,-16.605617,0.586081,11.135531,0.976801,-22.075702,-8.009768,-18.168498,47.081807,0.195360,-4.884005,11.916972,-56.849817,-9.181929,25.982906,11.135531,-78.339438,-3.321123,-11.916972,-10.744811,-4.102564,8.791209,6.837607,11.135531
0.183594,-14.261294,-3.321123,8.400488,1.367521,-24.420024,-7.228327,-28.327228,54.114774,-0.976801,-5.274725,8.009768,-86.935287,-15.042735,27.545788,9.963370,-108.424908,-6.837607,-10.744811,-8.009768,-4.102564,8.791209,4.493284,9.963370
0.187500,-6.837607,-3.321123,3.321123,4.102564,-19.340659,-3.321123,-17.777778,38.876679,2.539683,-0.976801,5.665446,-31.452991,-5.274725,16.605617,17.387057,-53.724054,-2.930403,-3.711844,-2.930403,0.195360,-1.758242,4.884005,17.387057
0.191406,-7.228327,-7.228327,4.493284,6.056166,-16.605617,-4.493284,-2.539683,22.075702,6.056166,1.758242,6.837607,-11.135531,2.148962,15.433455,17.387057,-31.452991,0.976801,-3.321123,-4.102564,0.195360,5.665446,6.446886,17.387057
0.195312,-7.228327,-3.321123,4.884005,6.446886,-11.526252,-6.056166,-19.340659,38.485958,4.493284,0.195360,4.884005,-58.803419,-10.744811,35.360195,14.261294,-87.716728,1.367521,-14.261294,-4.493284,-0.586081,2.148962,19.340659,14.261294
0.199219,-5.274725,1.367521,-0.586081,7.228327,-2.930403,-9.181929,-33.015873,49.816850,4.493284,-4.493284,4.493284,-58.021978,-14.652015,40.830281,13.479853,-93.577534,0.195360,-13.870574,0.976801,-8.009768,4.102564,23.247863,13.479853
0.203125,-6.056166,0.195360,1.758242,6.446886,-2.930403,-9.963370,-10.744811,27.155067,2.539683,-8.400488,9.181929,-36.141636,-4.102564,39.658120,-6.446886,-61.538462,-0.195360,-4.493284,-1.367521,-0.976801,13.089133,25.201465,-6.446886
0.207031,-1.758242,-7.228327,9.572650,7.228327,-2.930403,-8.400488,0.195360,20.512821,3.711844,-11.135531,14.652015,-35.750916,0.586081,28.327228,-2.148962,-55.677656,0.586081,-3.711844,-9.181929,9.963370,10.354090,14.652015,-2.148962
0.210938,5.274725,1.758242,-3.711844,0.195360,-3.321123,-3.711844,-19.340659,30.280830,6.837607,-15.433455,8.791209,-30.671551,0.976801,14.652015,3.321123,-50.207570,0.195360,-7.228327,4.102564,-7.228327,6.837607,4.102564,3.321123
0.214844,4.884005,0.195360,2.930403,0.195360,-4.884005,-0.976801,-18.168498,33.797314,9.181929,-18.168498,5.665446,-12.698413,8.009768,0.976801,9.181929,-35.360195,0.195360,-1.758242,-2.539683,-3.711844,6.446886,-1.758242,9.181929
0.218750,0.976801,0.195360,4.493284,3.711844,-7.228327,-5.665446,-9.181929,33.406593,10.744811,-13.479853,2.148962,-35.360195,0.976801,3.321123,17.387057,-59.194139,-2.148962,0.976801,-4.102564,-2.930403,4.102564,-2.148962,17.387057
0.222656,-2.148962,0.195360,2.930403,6.837607,-5.274725,-14.261294,-12.307692,41.221001,11.135531,-12.307692,-2.539683,-42.002442,-7.228327,11.916972,16.996337,-69.352869,-8.009768,-1.758242,-2.539683,-10.744811,12.307692,3.711844,16.996337
0.226562,-11.526252,-0.586081,6.446886,9.963370,-11.916972,-23.247863,-10.354090,52.161172,6.056166,-15.042735,-11.916972,-14.652015,-12.698413,17.777778,11.135531,-52.942613,-14.261294,-4.884005,-6.056166,-19.731380,29.890110,8.009768,11.135531
0.230469,-16.214896,0.195360,8.400488,6.056166,-15.042735,-28.717949,10.354090,35.360195,2.539683,-14.261294,-6.446886,-36.532357,-13.479853,24.029304,2.930403,-70.134310,-15.433455,-0.976801,-8.009768,-19.731380,37.313797,8.400488,2.930403
0.234375,-17.387057,1.758242,4.493284,1.758242,-13.479853,-27.155067,3.711844,29.499389,-2.539683,-17.777778,-2.539683,-61.147741,-15.042735,20.903541,-6.056166,-85.372405,-18.949939,-3.321123,-4.102564,-15.433455,24.420024,7.228327,-6.056166
0.238281,-13.870574,-1.758242,6.446886,-5.274725,-11.526252,-20.903541,-2.930403,22.075702,-5.665446,-24.029304,-0.586081,-11.526252,-3.711844,2.930403,-9.963370,-31.843712,-25.201465,-6.056166,-6.056166,-3.711844,10.354090,0.195360,-9.963370
0.242188,-10.354090,0.195360,6.837607,0.976801,-2.148962,-16.996337,0.976801,18.168498,-5.665446,-24.420024,2.930403,26.764347,7.619048,-6.446886,-13.089133,10.744811,-27.545788,-2.930403,-6.446886,5.274725,3.321123,-0.586081,-13.089133
0.246094,-9.963370,-0.976801,1.758242,4.102564,0.195360,-15.824176,-11.526252,23.638584,-6.446886,-23.247863,0.195360,-30.671551,-0.586081,-0.586081,-14.652015,-44.346764,-32.234432,-5.665446,-1.367521,1.367521,6.056166,0.195360,-14.652015
0.250000,-10.744811,-7.619048,-2.539683,6.446886,-2.539683,-17.387057,-25.201465,32.234432,-5.665446,-25.201465,-6.837607,-58.021978,-8.009768,7.228327,-21.684982,-74.432234,-33.406593,-6.446886,2.930403,-3.321123,15.042735,5.274725,-21.684982
0.253906,-4.884005,-6.056166,-16.996337,7.619048,0.586081,-16.996337,-12.307692,9.181929,1.758242,-25.592186,-9.963370,-6.446886,6.446886,0.586081,-30.671551,-17.777778,-31.843712,0.586081,17.387057,-4.102564,22.075702,4.493284,-30.671551
0.257812,2.930403,-14.652015,-22.075702,0.976801,3.711844,-15.824176,-2.539683,-16.605617,10.744811,-25.592186,-9.572650,5.274725,20.122100,-0.976801,-42.783883,4.102564,-29.499389,0.195360,22.466422,7.228327,20.512821,5.274725,-42.783883
0.261719,4.102564,-19.340659,-18.949939,-8.400488,-1.758242,-14.652015,-23.638584,-0.976801,11.135531,-29.499389,-12.698413,-34.188034,8.791209,6.056166,-34.969475,-46.300366,-27.545788,-12.698413,19.340659,3.711844,11.526252,11.135531,-34.969475
0.265625,3.321123,-13.870574,-13.870574,-6.837607,-2.539683,-11.135531,-35.750916,18.949939,16.996337,-27.936508,-19.731380,-30.671551,11.526252,-0.586081,-20.512821,-52.551893,-22.075702,-18.949939,14.261294,-6.446886,15.824176,6.446886,-20.512821
0.269531,12.698413,-16.214896,-9.572650,-13.479853,1.758242,-8.009768,-17.777778,-0.586081,24.029304,-18.949939,-20.122100,-34.188034,24.420024,-7.619048,-20.512821,-46.300366,-15.042735,-20.903541,9.963370,0.195360,16.605617,-2.148962,-20.512821
0.273438,15.824176,-16.214896,-15.042735,-13.479853,2.539683,-2.148962,-18.168498,-10.354090,26.764347,-11.135531,-20.512821,-50.207570,26.764347,-11.135531,-17.387057,-53.724054,-8.009768,-28.327228,15.433455,1.758242,9.963370,-5.274725,-17.387057
0.277344,15.042735,-13.479853,-14.261294,-15.042735,5.274725,-0.586081,-32.625153,0.195360,27.936508,-5.665446,-29.499389,-29.890110,26.764347,-7.228327,-21.684982,-35.360195,-3.711844,-40.048840,14.652015,1.367521,6.446886,-3.321123,-21.684982
0.281250,20.903541,-15.433455,-14.652015,-16.996337,11.526252,-2.148962,-26.764347,-8.400488,27.545788,-1.367521,-29.499389,-15.824176,33.015873,2.148962,-34.969475,-18.949939,0.586081,-36.532357,15.042735,4.493284,10.744811,2.148962,-34.969475
0.285156,14.652015,-13.089133,-15.042735,-15.824176,6.446886,-2.148962,-20.122100,-12.698413,23.638584,0.586081,-27.545788,-42.393162,24.420024,13.479853,-38.485958,-43.956044,5.665446,-35.750916,15.433455,3.321123,5.665446,8.400488,-38.485958
0.289062,7.228327,-15.433455,3.321123,-10.354090,-2.539683,-5.665446,-11.526252,5.665446,20.122100,-0.195360,-29.108669,-26.764347,18.949939,17.387057,-36.141636,-36.532357,9.572650,-39.267399,-2.930403,-10.354090,18.559219,12.698413,-36.141636
0.292969,5.274725,0.586081,-2.148962,-18.949939,-6.056166,-3.321123,-8.009768,3.711844,17.387057,0.195360,-27.936508,-17.777778,21.294261,17.387057,-34.969475,-31.843712,16.605617,-41.221001,2.539683,-32.234432,38.876679,11.135531,-34.969475
0.296875,11.135531,6.056166,-5.274725,-24.420024,-5.274725,7.619048,-0.586081,-12.698413,17.777778,-0.195360,-21.684982,-56.849817,24.420024,14.652015,-41.221001,-58.803419,22.075702,-32.234432,5.665446,-20.122100,24.420024,9.572650,-41.221001
0.300781,18.559219,3.711844,-14.652015,-17.777778,-7.619048,15.433455,-11.526252,-5.665446,13.870574,-4.493284,-17.777778,-80.293040,24.420024,11.526252,-42.783883,-83.028083,19.340659,-29.890110,15.042735,-10.354090,16.996337,4.493284,-42.783883
0.304688,24.810745,4.884005,-13.089133,-25.201465,-7.228327,21.684982,-10.744811,-12.307692,12.698413,-5.665446,-12.698413,-27.936508,34.969475,6.837607,-46.300366,-30.280830,18.559219,-22.075702,13.479853,0.195360,11.916972,3.711844,-46.300366
0.308594,31.062271,-0.586081,-6.837607,-21.684982,-7.228327,26.373626,4.102564,-21.294261,13.089133,-3.321123,-6.446886,18.168498,39.658120,3.321123,-40.048840,17.777778,16.605617,-11.135531,7.228327,16.605617,-4.102564,4.493284,-40.048840
0.312500,25.982906,-0.195360,-3.321123,-12.698413,-17.387057,28.327228,-2.148962,0.586081,4.102564,-2.148962,-2.539683,-30.280830,19.731380,11.526252,-28.327228,-35.360195,15.433455,-12.307692,3.711844,0.976801,5.274725,0.586081,-28.327228
0.316406,19.340659,7.228327,7.228327,-12.307692,-17.387057,26.373626,-7.619048,20.512821,-0.195360,3.321123,-2.148962,-44.737485,9.181929,11.526252,-11.526252,-54.114774,18.168498,-9.181929,-6.837607,-13.479853,13.479853,-4.884005,-11.526252
0.320312,29.499389,5.274725,5.665446,-9.963370,-4.493284,25.982906,9.963370,0.195360,3.711844,8.009768,0.976801,2.539683,22.466422,0.976801,-9.572650,3.321123,20.903541,3.711844,-5.274725,-4.493284,10.354090,-12.698413,-9.572650
0.324219,30.280830,0.976801,0.195360,-6.446886,-0.586081,24.810745,16.996337,-16.605617,4.102564,6.446886,5.274725,16.996337,31.062271,-6.446886,-15.824176,25.982906,18.168498,8.400488,0.195360,1.758242,19.731380,-22.075702,-15.824176
0.328125,26.764347,-11.135531,-1.367521,-5.274725,-4.493284,13.089133,-4.884005,4.493284,1.367521,0.195360,1.758242,-4.884005,24.029304,-0.586081,-18.949939,-5.665446,10.354090,-0.586081,1.758242,6.056166,24.810745,-22.075702,-18.949939
0.332031,20.122100,1.758242,-20.512821,-9.181929,-11.135531,9.572650,-14.652015,8.009768,0.976801,-4.102564,0.976801,4.884005,25.592186,4.493284,-24.810745,-2.539683,6.056166,4.493284,20.903541,-5.274725,31.843712,-22.466422,-24.810745
0.335938,20.122100,-10.744811,-26.764347,-10.744811,-18.168498,5.274725,-2.148962,-12.307692,-0.976801,-4.493284,4.493284,-14.261294,25.592186,2.148962,-31.452991,-12.307692,3.711844,8.791209,27.155067,13.870574,17.777778,-25.592186,-31.452991
0.339844,18.949939,-15.042735,-27.545788,-6.837607,-21.684982,4.102564,0.586081,-14.261294,0.195360,-4.884005,5.665446,-18.949939,26.373626,-0.195360,-31.843712,-11.916972,4.102564,5.665446,27.936508,19.731380,13.479853,-28.717949,-31.843712
0.343750,23.247863,-11.135531,-27.545788,-6.446886,-19.340659,4.493284,-8.009768,0.976801,2.539683,-3.321123,-1.758242,8.791209,28.717949,-5.665446,-25.201465,8.791209,6.056166,1.367521,27.936508,18.168498,1.758242,-27.155067,-25.201465
0.347656,22.857143,-11.526252,-20.903541,-6.446886,-17.387057,0.976801,-0.195360,0.586081,1.758242,0.976801,-4.493284,18.168498,26.373626,-9.963370,-14.652015,14.261294,7.619048,4.102564,21.294261,15.433455,-0.586081,-27.155067,-14.652015
0.351562,15.042735,-12.698413,-11.135531,-0.586081,-22.075702,-5.665446,6.837607,11.526252,-1.758242,2.148962,-9.572650,15.042735,11.526252,-4.102564,-6.056166,4.102564,4.884005,1.758242,11.526252,4.102564,0.195360,-20.512821,-6.056166
0.355469,10.354090,-1.367521,0.586081,-8.009768,-20.122100,-6.837607,0.195360,29.890110,-0.976801,4.493284,-12.307692,13.089133,-1.758242,16.214896,-7.619048,-2.930403,1.758242,-7.228327,-0.195360,-16.214896,9.572650,-8.400488,-7.619048
0.359375,2.539683,11.526252,8.400488,-19.340659,-14.261294,-4.493284,3.321123,20.122100,2.930403,3.711844,-8.400488,25.592186,-6.056166,29.108669,-14.652015,14.652015,-1.367521,-8.791209,-8.009768,-16.605617,5.274725,0.586081,-14.652015
0.363281,4.884005,4.884005,6.837607,-20.122100,-11.135531,0.976801,0.195360,8.009768,4.102564,-1.758242,-6.446886,-21.684982,-11.135531,24.810745,-22.075702,-18.168498,-11.135531,-9.181929,-6.446886,-2.148962,-12.307692,0.976801,-22.075702
0.367188,1.758242,8.009768,14.261294,-17.777778,-9.963370,7.619048,-8.009768,17.387057,7.228327,-4.493284,-8.400488,-55.677656,-13.479853,29.499389,-28.717949,-48.253968,-13.479853,-11.526252,-13.870574,-1.758242,-8.791209,1.758242,-28.717949
0.371094,2.539683,6.446886,11.916972,-13.870574,-4.884005,11.526252,-4.102564,5.274725,10.354090,-2.930403,-10.354090,0.195360,-0.976801,5.274725,-18.559219,11.916972,-13.479853,-8.400488,-11.526252,11.526252,-17.387057,-10.744811,-18.559219
0.375000,3.711844,0.976801,7.619048,-12.307692,-4.493284,11.916972,5.665446,-12.698413,7.228327,-2.930403,-10.354090,32.625153,7.228327,-19.731380,-13.089133,52.161172,-13.479853,-5.274725,-7.228327,10.744811,-13.870574,-23.247863,-13.089133
0.378906,0.195360,-5.274725,16.214896,-7.619048,-4.884005,9.572650,-6.837607,6.056166,0.976801,-1.758242,-9.572650,-25.592186,-10.354090,-10.744811,-5.665446,-9.963370,-9.181929,-11.526252,-15.824176,2.539683,-4.884005,-18.949939,-5.665446
0.382812,-5.665446,12.307692,6.837607,-8.791209,-2.930403,6.446886,-16.996337,18.559219,-2.539683,-2.539683,-8.009768,-43.956044,-23.638584,-7.619048,2.930403,-29.890110,-6.446886,-11.135531,-6.446886,-18.949939,-5.274725,-13.870574,2.930403
0.386719,-4.493284,3.711844,3.711844,-9.963370,-0.976801,1.367521,0.195360,-7.228327,-0.586081,-3.711844,-4.493284,-14.652015,-11.526252,-22.466422,0.586081,7.228327,-9.572650,-0.195360,-3.321123,-0.976801,-15.433455,-16.996337,0.586081
0.390625,-5.274725,-4.493284,7.228327,-4.493284,-2.930403,-2.148962,11.135531,-13.089133,-1.367521,-7.228327,-0.195360,-9.963370,-15.042735,-23.247863,0.976801,16.214896,-15.433455,0.586081,-6.837607,-0.976801,-18.559219,-8.009768,0.976801
0.394531,-5.274725,3.321123,3.711844,-3.711844,-3.321123,-3.321123,-6.837607,11.526252,-0.586081,-10.744811,-1.758242,-18.168498,-20.903541,-16.214896,7.228327,-1.758242,-20.512821,-7.228327,-3.321123,-8.400488,-19.340659,-8.009768,7.228327
0.398438,-5.274725,-1.758242,4.884005,-4.884005,-1.367521,-3.711844,-11.135531,9.963370,-0.586081,-11.135531,-2.539683,-1.758242,-15.824176,-22.466422,13.089133,7.619048,-23.638584,-3.321123,-4.493284,-3.321123,-16.214896,-11.916972,13.089133
0.402344,-7.228327,-3.321123,-1.758242,5.274725,-5.274725,-3.321123,-2.930403,5.274725,-4.102564,-9.963370,-2.148962,-14.261294,-20.122100,-16.214896,8.400488,-3.711844,-23.247863,-2.539683,2.148962,-1.758242,-16.605617,-8.009768,8.400488
