Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.058594,-18.559219,5.274725,2.148962,-8.009768,38.095238,-28.327228,-35.750916,6.837607,-4.102564,-19.731380,-16.214896,-55.286935,-55.286935,50.598291,-11.916972,-79.511600,-29.108669,-33.015873,-1.758242,-41.221001,42.393162,22.075702,-11.916972
0.062500,-20.512821,5.274725,5.665446,-7.619048,45.128205,-30.280830,-38.095238,5.665446,-4.493284,-15.433455,-16.214896,-73.260073,-65.054945,60.757021,-11.526252,-95.531136,-28.717949,-36.532357,-5.274725,-43.956044,47.863248,24.810745,-11.526252
0.066406,-22.075702,5.274725,7.228327,-5.665446,51.770452,-33.797314,-37.313797,4.102564,-6.837607,-9.572650,-19.340659,-84.590965,-74.822955,68.180708,-9.572650,-104.908425,-27.545788,-38.876679,-6.837607,-47.081807,49.426129,27.936508,-9.572650
0.070312,-19.731380,5.665446,10.744811,-5.665446,62.710623,-36.532357,-39.658120,3.711844,-5.665446,-2.930403,-20.903541,-70.915751,-72.869353,67.008547,-5.665446,-88.888889,-27.155067,-39.267399,-10.354090,-48.644689,49.035409,29.499389,-5.665446
0.074219,-18.168498,3.321123,13.089133,-5.665446,71.306471,-40.439560,-41.221001,2.539683,-5.665446,1.367521,-20.512821,-61.538462,-69.743590,62.319902,-3.321123,-74.822955,-27.936508,-40.830281,-12.698413,-46.691087,46.300366,30.280830,-3.321123
0.078125,-20.903541,2.539683,11.916972,-4.884005,71.697192,-43.565324,-43.956044,4.884005,-6.446886,3.321123,-19.731380,-83.028083,-79.511600,68.571429,-0.976801,-94.749695,-31.062271,-47.081807,-11.526252,-49.816850,43.956044,32.234432,-0.976801
0.082031,-22.466422,3.711844,11.526252,-4.884005,72.087912,-45.128205,-45.909646,6.837607,-4.884005,5.274725,-18.168498,-93.577534,-85.763126,75.213675,4.493284,-106.080586,-33.406593,-48.253968,-11.135531,-54.505495,40.830281,34.578755,4.493284
0.085938,-19.731380,0.976801,13.089133,-4.493284,75.213675,-45.518926,-44.737485,5.274725,0.195360,5.665446,-15.042735,-70.134310,-72.087912,63.882784,8.009768,-79.902320,-31.843712,-41.221001,-12.698413,-49.426129,36.141636,32.625153,8.009768
0.089844,-18.559219,-1.367521,15.042735,-4.102564,75.995116,-46.691087,-40.048840,0.976801,4.884005,6.056166,-12.698413,-58.412698,-61.147741,54.896215,10.744811,-65.836386,-30.671551,-36.532357,-14.652015,-46.691087,33.797314,31.843712,10.744811
0.093750,-20.903541,-0.195360,16.996337,-3.711844,75.604396,-47.863248,-42.002442,5.274725,4.493284,1.758242,-11.135531,-66.617827,-72.478632,62.710623,17.777778,-80.293040,-34.578755,-39.658120,-16.605617,-56.849817,34.578755,34.188034,17.777778
0.097656,-17.387057,0.195360,18.949939,-5.665446,81.074481,-46.691087,-46.300366,8.009768,7.619048,-3.321123,-9.572650,-65.445665,-74.041514,59.584860,20.512821,-78.730159,-37.704518,-39.267399,-18.559219,-59.975580,29.890110,33.015873,20.512821
0.101562,-14.652015,-4.102564,23.247863,-6.056166,83.809524,-49.035409,-42.393162,5.274725,13.870574,-5.274725,-7.228327,-61.147741,-56.849817,44.346764,17.777778,-66.617827,-40.830281,-33.797314,-22.857143,-47.863248,24.029304,27.936508,17.777778
0.105469,-15.042735,-5.665446,27.155067,-4.884005,81.074481,-51.770452,-37.704518,9.572650,17.387057,-3.711844,-9.572650,-61.147741,-50.989011,43.956044,15.433455,-66.617827,-40.439560,-33.797314,-26.764347,-48.644689,29.890110,29.499389,15.433455
0.109375,-14.261294,-3.711844,30.280830,-7.619048,77.167277,-51.379731,-38.095238,15.433455,18.949939,-3.711844,-13.870574,-56.459096,-51.770452,50.207570,16.214896,-71.306471,-37.313797,-36.141636,-29.890110,-56.068376,36.923077,33.797314,16.214896
0.113281,-17.777778,-2.930403,33.015873,-11.526252,67.789988,-55.286935,-29.499389,17.777778,17.387057,-0.195360,-16.214896,-54.505495,-48.644689,58.021978,17.777778,-81.855922,-30.280830,-33.406593,-32.625153,-64.664225,50.598291,39.267399,17.777778
0.117188,-21.294261,-3.711844,30.280830,-6.837607,57.631258,-59.194139,-22.857143,22.075702,8.791209,2.930403,-17.777778,-51.770452,-47.472527,58.412698,13.089133,-82.246642,-25.982906,-31.452991,-29.890110,-65.054945,59.975580,36.923077,13.089133
0.121094,-13.870574,1.367521,24.810745,-13.089133,59.194139,-47.081807,-27.936508,14.261294,3.711844,-0.195360,-9.963370,-56.849817,-48.644689,53.724054,12.307692,-81.855922,-26.373626,-34.969475,-24.420024,-58.021978,45.518926,31.062271,12.307692
0.125000,-10.744811,2.148962,21.294261,-13.870574,56.459096,-41.221001,-31.452991,13.479853,-3.321123,-4.102564,-5.274725,-43.565324,-42.783883,42.393162,9.181929,-67.789988,-28.717949,-33.015873,-20.903541,-50.598291,37.704518,24.810745,9.181929
0.128906,-9.963370,3.711844,16.996337,-16.605617,51.379731,-37.313797,-32.234432,11.526252,-12.307692,-7.228327,-2.148962,-48.644689,-41.611722,35.750916,2.148962,-69.352869,-31.843712,-30.671551,-16.605617,-43.174603,32.625153,16.996337,2.148962
0.132812,-11.526252,6.837607,12.307692,-21.684982,44.737485,-35.360195,-34.969475,10.744811,-20.122100,-9.963370,-2.930403,-56.459096,-48.644689,36.141636,-0.976801,-78.730159,-34.969475,-30.280830,-11.916972,-41.611722,29.499389,13.479853,-0.976801
0.136719,-13.089133,5.274725,8.791209,-24.420024,36.532357,-39.267399,-34.578755,13.479853,-25.201465,-9.963370,-5.665446,-38.485958,-44.346764,32.234432,-4.493284,-65.445665,-37.313797,-28.717949,-8.400488,-41.221001,31.452991,11.526252,-4.493284
0.140625,-14.261294,1.758242,4.102564,-27.545788,28.717949,-43.565324,-33.015873,11.526252,-33.406593,-6.446886,-9.963370,-23.638584,-40.830281,27.936508,-9.963370,-52.942613,-38.485958,-26.373626,-3.711844,-37.704518,33.406593,9.181929,-9.963370
0.144531,-14.652015,1.367521,0.195360,-32.625153,20.512821,-42.393162,-33.797314,8.400488,-40.048840,-4.884005,-8.009768,-44.737485,-50.598291,35.750916,-11.526252,-73.260073,-38.485958,-30.671551,0.195360,-39.267399,30.671551,7.228327,-11.526252
0.148438,-11.916972,2.539683,-4.102564,-36.141636,13.870574,-36.532357,-36.923077,8.400488,-44.737485,-5.274725,-2.539683,-55.677656,-57.240537,41.221001,-11.135531,-83.028083,-39.658120,-31.843712,4.493284,-39.267399,21.684982,5.665446,-11.135531
0.152344,-6.056166,-2.148962,-7.619048,-36.923077,7.619048,-33.015873,-36.532357,6.837607,-47.472527,-3.321123,-1.367521,-39.658120,-44.346764,28.327228,-13.870574,-63.101343,-37.313797,-25.592186,8.009768,-25.201465,11.135531,-0.976801,-13.870574
0.156250,-4.884005,-4.102564,-11.135531,-37.704518,-0.586081,-31.452991,-35.360195,8.400488,-46.691087,-2.148962,-0.586081,-36.532357,-35.750916,24.029304,-18.949939,-56.849817,-37.704518,-21.294261,11.526252,-18.168498,7.228327,-2.930403,-18.949939
0.160156,-9.572650,-3.321123,-14.261294,-40.048840,-14.652015,-34.188034,-39.267399,18.559219,-49.816850,-4.102564,-5.665446,-50.207570,-49.035409,37.313797,-18.949939,-81.074481,-42.002442,-27.936508,14.652015,-29.108669,11.916972,2.148962,-18.949939
0.164062,-15.433455,-6.056166,-22.466422,-39.267399,-28.717949,-42.002442,-40.830281,28.717949,-56.849817,-4.884005,-16.214896,-55.286935,-60.757021,46.691087,-21.684982,-99.829060,-44.346764,-28.717949,22.857143,-38.876679,21.684982,5.274725,-21.684982
0.167969,-12.698413,-8.791209,-25.592186,-43.565324,-32.625153,-42.002442,-34.578755,17.387057,-53.724054,-0.976801,-17.387057,-50.207570,-47.863248,38.876679,-27.155067,-87.716728,-42.002442,-21.684982,25.982906,-27.545788,17.387057,2.148962,-27.155067
0.171875,-9.572650,-5.665446,-27.936508,-52.551893,-36.141636,-34.578755,-30.671551,5.665446,-52.942613,-0.586081,-11.135531,-67.008547,-46.300366,39.267399,-30.671551,-95.921856,-39.658120,-19.340659,28.327228,-26.764347,11.526252,2.148962,-30.671551
0.175781,-0.586081,-3.321123,-34.969475,-58.412698,-34.188034,-23.638584,-40.048840,0.195360,-53.333333,-7.619048,-8.791209,-62.319902,-45.128205,31.843712,-32.625153,-87.716728,-41.221001,-15.824176,35.360195,-16.214896,-6.446886,-1.758242,-32.625153
0.179688,7.228327,-3.711844,-38.485958,-64.273504,-33.797314,-16.605617,-41.221001,-8.009768,-51.770452,-11.916972,-4.102564,-60.757021,-36.923077,23.247863,-37.313797,-79.511600,-38.876679,-9.963370,38.876679,-4.493284,-19.340659,-4.884005,-37.313797
0.183594,9.963370,-4.884005,-43.174603,-64.664225,-36.532357,-15.042735,-41.221001,-8.791209,-52.161172,-13.870574,-0.976801,-72.087912,-36.141636,22.466422,-40.830281,-86.935287,-36.532357,-10.744811,43.565324,-0.976801,-24.029304,-5.274725,-40.830281
0.187500,11.526252,-6.837607,-47.472527,-61.538462,-38.876679,-15.824176,-44.346764,-5.665446,-50.989011,-14.652015,-4.102564,-67.008547,-38.095238,23.638584,-41.611722,-83.418803,-34.969475,-11.916972,47.863248,-0.195360,-24.810745,-3.711844,-41.611722
0.191406,11.526252,-9.572650,-49.816850,-59.194139,-38.876679,-16.214896,-40.439560,-11.135531,-45.909646,-14.261294,-6.446886,-56.068376,-31.062271,20.122100,-46.691087,-67.789988,-31.452991,-9.963370,50.207570,1.367521,-22.857143,-2.148962,-46.691087
0.195312,11.135531,-9.572650,-50.989011,-55.677656,-37.313797,-13.479853,-37.313797,-16.214896,-41.611722,-14.261294,-4.884005,-72.869353,-31.062271,19.731380,-49.816850,-74.822955,-27.545788,-9.963370,51.379731,3.711844,-22.857143,-2.930403,-49.816850
0.199219,11.135531,-9.572650,-53.724054,-49.816850,-35.360195,-9.963370,-39.267399,-16.214896,-39.658120,-15.824176,-7.228327,-86.544567,-37.704518,21.684982,-51.770452,-83.809524,-25.592186,-10.744811,54.114774,3.321123,-23.247863,-2.930403,-51.770452
0.203125,14.652015,-13.089133,-53.724054,-45.909646,-30.671551,-8.400488,-38.095238,-19.340659,-36.532357,-14.652015,-10.354090,-65.054945,-29.499389,13.089133,-54.114774,-58.021978,-19.340659,-11.135531,54.114774,9.572650,-22.857143,-3.321123,-54.114774
0.207031,19.731380,-16.996337,-52.161172,-43.174603,-23.247863,-9.963370,-34.969475,-23.638584,-32.234432,-12.307692,-9.963370,-53.724054,-17.387057,3.321123,-54.114774,-43.174603,-14.261294,-10.744811,52.551893,17.387057,-24.029304,-4.102564,-54.114774
0.210938,18.949939,-15.042735,-53.333333,-38.095238,-20.122100,-9.572650,-36.923077,-18.949939,-31.843712,-12.307692,-9.181929,-68.962149,-26.764347,12.698413,-47.863248,-62.710623,-16.996337,-13.479853,53.724054,12.307692,-25.201465,0.195360,-47.863248
0.214844,17.777778,-15.042735,-50.207570,-33.797314,-19.340659,-9.963370,-37.704518,-13.089133,-31.843712,-11.916972,-10.744811,-69.352869,-35.360195,22.466422,-40.830281,-72.087912,-19.731380,-13.479853,50.598291,5.665446,-22.075702,6.056166,-40.830281
0.218750,17.777778,-17.387057,-45.909646,-27.155067,-16.996337,-13.089133,-30.280830,-11.526252,-25.982906,-6.446886,-10.744811,-53.333333,-20.512821,16.996337,-38.095238,-56.459096,-18.559219,-5.274725,46.300366,11.916972,-19.731380,6.837607,-38.095238
0.222656,14.652015,-18.559219,-41.611722,-18.559219,-18.168498,-14.261294,-27.936508,-2.930403,-25.201465,-2.539683,-8.791209,-48.644689,-20.512821,22.075702,-33.406593,-54.114774,-16.996337,-4.884005,42.002442,11.135531,-12.307692,8.791209,-33.406593
0.226562,3.711844,-18.168498,-35.360195,-6.446886,-27.155067,-20.903541,-27.936508,18.949939,-31.062271,0.195360,-15.042735,-46.300366,-42.393162,46.300366,-25.201465,-72.869353,-13.089133,-16.605617,35.750916,-7.619048,9.963370,19.731380,-25.201465
0.230469,0.976801,-16.605617,-28.327228,-4.884005,-25.982906,-20.903541,-22.466422,20.512821,-30.671551,6.056166,-12.307692,-40.048840,-41.221001,52.551893,-18.949939,-70.525031,-3.711844,-20.512821,28.717949,-9.572650,20.512821,22.857143,-18.949939
0.234375,4.102564,-14.652015,-28.327228,-2.148962,-20.512821,-14.261294,-22.075702,15.042735,-26.764347,8.400488,-4.102564,-43.956044,-30.280830,44.346764,-16.214896,-65.054945,1.758242,-19.340659,28.717949,3.711844,11.916972,17.387057,-16.214896
0.238281,6.056166,-14.261294,-28.327228,2.539683,-18.559219,-4.493284,-27.155067,17.387057,-24.810745,6.446886,-0.586081,-40.048840,-28.327228,38.876679,-12.698413,-58.021978,0.586081,-23.247863,28.717949,10.744811,2.930403,16.214896,-12.698413
0.242188,7.228327,-12.698413,-24.029304,2.148962,-15.042735,0.976801,-26.764347,13.870574,-20.903541,5.274725,0.976801,-27.545788,-20.903541,30.671551,-8.400488,-45.128205,1.758242,-23.247863,24.420024,15.042735,0.976801,16.214896,-8.400488
0.246094,7.228327,-14.261294,-20.903541,5.665446,-11.916972,0.976801,-26.373626,15.433455,-18.559219,1.367521,2.930403,-24.810745,-18.168498,24.029304,-4.493284,-41.611722,0.195360,-18.168498,21.294261,21.294261,0.195360,11.916972,-4.493284
0.250000,-0.586081,-15.433455,-19.340659,12.307692,-14.652015,-4.102564,-25.201465,21.294261,-17.387057,-1.758242,2.930403,-28.327228,-26.764347,25.982906,0.195360,-45.518926,-2.930403,-20.512821,19.731380,18.168498,4.102564,13.089133,0.195360
0.253906,-4.884005,-16.996337,-15.042735,13.870574,-11.135531,-9.572650,-23.247863,20.903541,-12.698413,-3.321123,1.367521,-18.559219,-29.890110,26.373626,6.056166,-37.313797,-3.711844,-24.029304,15.433455,15.042735,12.307692,15.824176,6.056166
0.257812,-4.493284,-18.559219,-15.433455,14.652015,-6.446886,-10.354090,-23.247863,16.605617,-4.884005,-2.930403,-0.195360,-9.572650,-24.810745,20.122100,9.181929,-23.247863,-3.321123,-23.638584,15.824176,16.214896,12.307692,15.824176,9.181929
0.261719,-7.619048,-15.824176,-14.261294,13.479853,-7.619048,-7.619048,-22.857143,14.261294,0.586081,-2.539683,0.195360,-25.592186,-29.108669,23.247863,13.479853,-36.141636,-4.493284,-25.201465,14.652015,13.479853,11.526252,16.605617,13.479853
0.265625,-11.135531,-10.354090,-9.572650,10.354090,-13.089133,0.195360,-21.294261,14.652015,5.274725,-1.367521,-1.758242,-37.704518,-33.406593,30.280830,15.824176,-50.598291,-4.884005,-23.638584,9.963370,5.665446,15.042735,18.949939,15.824176
0.269531,-7.619048,-5.665446,-2.148962,3.321123,-11.135531,7.228327,-16.214896,7.228327,12.307692,1.367521,-3.321123,-25.201465,-18.559219,20.903541,15.824176,-34.578755,-0.976801,-16.996337,2.539683,6.446886,13.479853,19.731380,15.824176
0.273438,-4.884005,-3.711844,4.102564,-3.321123,-8.400488,16.605617,-15.042735,-0.195360,19.731380,2.539683,-0.976801,-22.466422,-6.446886,13.479853,15.433455,-24.810745,1.758242,-13.479853,-3.711844,12.307692,8.009768,17.777778,15.433455
0.277344,-7.228327,-0.195360,6.056166,-6.446886,-11.135531,19.731380,-16.996337,0.976801,19.731380,3.321123,-4.884005,-39.658120,-19.340659,23.247863,17.777778,-45.518926,3.321123,-21.684982,-5.665446,-0.195360,11.526252,23.638584,17.777778
0.281250,-8.400488,0.586081,6.446886,-5.665446,-10.354090,18.168498,-17.777778,2.930403,21.684982,5.665446,-11.916972,-43.565324,-27.155067,28.717949,21.684982,-52.942613,9.181929,-27.545788,-6.056166,-12.698413,17.777778,30.280830,21.684982
0.285156,-7.619048,-3.321123,8.400488,-4.884005,-9.963370,14.652015,-11.526252,-0.195360,25.592186,13.479853,-14.652015,-30.280830,-15.433455,19.340659,26.373626,-36.532357,15.433455,-22.857143,-8.009768,-7.228327,16.996337,28.327228,26.373626
0.289062,-10.744811,-7.619048,9.572650,0.195360,-15.824176,7.619048,-6.446886,6.446886,25.592186,19.731380,-21.294261,-15.433455,-13.479853,19.340659,31.843712,-30.671551,19.731380,-23.638584,-9.181929,-13.870574,25.201465,31.843712,31.843712
0.292969,-15.042735,-3.711844,13.089133,-3.711844,-20.512821,8.009768,-7.228327,9.963370,24.029304,20.903541,-22.857143,-24.420024,-25.982906,32.625153,40.830281,-49.426129,22.466422,-29.499389,-12.698413,-27.545788,32.234432,39.658120,40.830281
0.296875,-10.744811,1.367521,16.605617,-14.652015,-15.824176,13.870574,-6.837607,0.976801,23.638584,22.466422,-14.261294,-29.890110,-24.029304,33.015873,47.863248,-54.114774,26.373626,-27.545788,-16.214896,-25.982906,25.982906,40.048840,47.863248
0.300781,-5.665446,1.758242,13.479853,-12.698413,-13.089133,22.857143,-9.963370,-2.539683,22.075702,20.903541,-4.884005,-36.141636,-22.075702,24.810745,48.644689,-50.207570,23.247863,-24.810745,-13.089133,-13.479853,9.572650,35.750916,48.644689
0.304688,-4.884005,5.665446,14.261294,-13.870574,-11.916972,30.280830,-10.744811,-6.056166,20.512821,22.075702,0.195360,-45.909646,-25.201465,27.545788,49.035409,-54.114774,23.638584,-24.420024,-13.870574,-15.042735,7.619048,38.095238,49.035409
0.308594,-3.321123,7.619048,15.824176,-14.261294,-9.572650,34.969475,-9.963370,-8.009768,19.731380,23.638584,2.930403,-38.485958,-19.340659,20.903541,50.207570,-43.956044,24.420024,-20.903541,-15.433455,-11.526252,2.539683,38.095238,50.207570
0.312500,-5.274725,6.837607,18.949939,-9.963370,-13.870574,38.485958,-5.274725,-7.228327,18.168498,26.764347,2.539683,-40.048840,-16.996337,17.387057,50.989011,-44.737485,24.810745,-15.433455,-18.559219,-8.400488,2.539683,34.969475,50.989011
0.316406,-11.526252,9.181929,22.466422,-6.837607,-19.731380,37.313797,-0.976801,-2.539683,14.261294,32.625153,2.539683,-49.816850,-22.857143,22.466422,53.724054,-54.114774,27.545788,-11.916972,-22.075702,-14.652015,6.446886,35.360195,53.724054
0.320312,-11.526252,9.572650,27.155067,-4.102564,-18.559219,37.704518,2.539683,0.195360,13.479853,40.439560,2.930403,-39.658120,-20.512821,22.857143,56.849817,-42.002442,33.015873,-11.526252,-26.764347,-15.433455,7.619048,35.360195,56.849817
0.324219,-9.572650,8.791209,32.625153,-1.367521,-16.605617,40.830281,4.884005,1.367521,15.042735,48.253968,3.321123,-26.764347,-12.698413,18.559219,56.849817,-22.466422,40.439560,-9.963370,-32.234432,-11.135531,5.665446,33.797314,56.849817
0.328125,-12.698413,11.526252,38.095238,2.539683,-19.340659,42.783883,8.400488,7.619048,13.479853,56.459096,3.321123,-48.644689,-20.512821,28.717949,53.333333,-37.704518,46.300366,-12.307692,-37.704518,-15.824176,8.791209,34.969475,53.333333
0.332031,-14.261294,17.777778,43.565324,0.195360,-19.731380,46.300366,11.135531,9.963370,15.042735,61.147741,0.195360,-68.180708,-26.764347,40.048840,48.253968,-53.333333,53.724054,-15.433455,-43.174603,-23.247863,13.870574,37.313797,48.253968
0.335938,-9.572650,18.559219,50.207570,-3.711844,-17.387057,52.942613,15.824176,4.493284,22.075702,62.710623,-0.586081,-52.942613,-9.181929,26.764347,38.876679,-27.545788,58.803419,-10.354090,-49.816850,-13.089133,8.791209,32.234432,38.876679
0.339844,-7.619048,17.777778,53.724054,0.195360,-17.387057,57.240537,21.684982,3.711844,26.373626,61.929182,-2.148962,-38.876679,6.056166,13.870574,29.499389,-3.711844,59.194139,-2.930403,-53.333333,-7.228327,7.228327,27.155067,29.499389
0.343750,-12.698413,20.903541,56.459096,5.274725,-23.638584,54.505495,24.810745,14.652015,24.420024,56.068376,-4.102564,-42.783883,-3.711844,21.294261,27.936508,-12.698413,57.240537,-3.321123,-56.068376,-20.903541,16.996337,28.327228,27.936508
0.347656,-15.433455,22.466422,60.757021,9.963370,-28.717949,52.942613,30.280830,24.810745,24.029304,54.114774,-6.446886,-33.015873,-7.619048,25.592186,30.280830,-10.354090,60.757021,-0.586081,-60.366300,-28.717949,22.857143,30.280830,30.280830
0.351562,-15.042735,17.777778,63.101343,20.512821,-34.188034,49.035409,41.221001,31.062271,26.373626,56.849817,-9.572650,-7.228327,5.665446,15.042735,29.499389,14.652015,67.008547,8.009768,-62.710623,-24.029304,25.982906,27.155067,29.499389
0.355469,-14.652015,20.512821,64.273504,21.294261,-36.141636,46.691087,46.691087,34.969475,27.155067,55.286935,-7.228327,-17.387057,-0.195360,21.684982,31.843712,3.711844,68.571429,8.009768,-63.882784,-33.015873,29.499389,27.936508,31.843712
0.359375,-9.181929,29.108669,65.836386,11.526252,-31.452991,54.114774,44.346764,31.452991,33.015873,51.770452,-5.274725,-22.466422,-4.884005,28.327228,33.406593,-0.976801,69.352869,6.837607,-65.445665,-37.704518,22.466422,29.890110,33.406593
0.363281,0.195360,31.843712,63.101343,11.916972,-23.638584,61.538462,40.830281,29.890110,42.002442,45.518926,-0.976801,-13.089133,4.102564,17.387057,33.015873,16.996337,66.227106,10.744811,-62.710623,-31.452991,5.665446,27.545788,33.015873
0.367188,4.102564,34.969475,62.319902,15.433455,-18.559219,65.054945,42.002442,30.280830,45.909646,41.221001,3.711844,-20.512821,4.884005,13.870574,31.062271,19.340659,64.273504,13.089133,-61.929182,-26.764347,-0.976801,24.029304,31.062271
0.371094,7.228327,38.095238,62.319902,17.387057,-17.777778,70.134310,42.002442,31.062271,51.379731,36.532357,5.665446,-16.214896,6.837607,11.526252,32.625153,26.764347,66.227106,14.261294,-61.929182,-27.936508,-4.102564,24.810745,32.625153
0.375000,9.572650,35.750916,60.757021,22.075702,-20.122100,74.041514,42.783883,33.015873,52.551893,35.360195,6.056166,3.711844,15.042735,2.539683,37.313797,43.956044,69.352869,20.122100,-60.366300,-22.857143,-4.493284,22.857143,37.313797
0.378906,8.009768,31.452991,57.631258,25.592186,-26.373626,73.260073,44.737485,33.015873,47.863248,29.890110,8.791209,1.367521,13.870574,-0.976801,40.439560,35.750916,65.445665,26.764347,-57.240537,-20.122100,0.195360,19.731380,40.439560
0.382812,4.884005,29.890110,51.770452,27.545788,-32.625153,72.869353,41.611722,34.188034,41.611722,24.029304,11.526252,-5.274725,4.884005,2.930403,42.393162,22.466422,58.412698,32.234432,-51.379731,-20.512821,0.195360,20.512821,42.393162
0.386719,6.837607,24.420024,48.253968,27.545788,-35.750916,72.869353,37.313797,34.578755,37.313797,23.247863,13.089133,15.042735,9.181929,-0.586081,42.002442,38.876679,54.896215,33.797314,-47.863248,-14.261294,-1.367521,19.340659,42.002442
0.390625,6.446886,20.122100,46.300366,31.062271,-38.485958,70.915751,35.750916,36.923077,31.452991,27.155067,14.652015,29.890110,13.870574,-3.321123,39.658120,52.551893,56.068376,32.234432,-45.909646,-7.619048,-0.976801,19.340659,39.658120
0.394531,2.539683,23.247863,45.909646,30.671551,-45.518926,75.213675,34.188034,38.876679,24.029304,30.280830,16.996337,5.665446,1.758242,9.572650,38.485958,27.936508,62.319902,22.075702,-45.518926,-11.135531,0.586081,22.466422,38.485958
0.398438,0.976801,24.420024,45.128205,29.108669,-50.207570,81.855922,30.671551,38.876679,17.387057,34.578755,18.949939,-5.274725,-5.665446,18.168498,37.704518,15.433455,68.571429,15.824176,-44.737485,-10.354090,1.758242,22.075702,37.704518
0.402344,3.711844,19.340659,41.611722,32.625153,-49.816850,81.074481,31.452991,35.750916,13.089133,39.658120,17.387057,11.916972,7.619048,7.228327,31.062271,35.360195,69.352869,22.857143,-41.221001,2.148962,2.539683,16.605617,31.062271
0.406250,3.321123,14.261294,38.095238,36.532357,-50.598291,77.948718,32.625153,33.406593,9.963370,43.565324,14.652015,16.214896,13.870574,6.446886,24.029304,40.830281,67.008547,24.029304,-37.704518,8.400488,8.009768,14.652015,24.029304
